airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Indigo,6E-193,Chennai,Evening,zero,Night,Economy,,1,11027
Indigo,6E-6006,Chennai,Afternoon,zero,Evening,Economy,,1,11867
SpiceJet,SG-4010,Chennai,Morning,one,Evening,Economy,,2,4307
SpiceJet,SG-4010,Chennai,Morning,one,Morning,Economy,,2,4307
Indigo,6E-365,Chennai,Evening,one,Night,Economy,,2,4585
Indigo,6E-847,Chennai,Evening,one,Night,Economy,,2,4969
SpiceJet,SG-731,Chennai,Early_Morning,zero,Early_Morning,Economy,,2,5671
Indigo,6E-156,Chennai,Night,zero,Night,Economy,,2,6407
Indigo,6E-193,Chennai,Evening,zero,Night,Economy,,2,6827
Indigo,6E-588,Chennai,Evening,one,Night,Economy,,2,7651
Indigo,6E-6006,Chennai,Afternoon,zero,Evening,Economy,,2,7772
Indigo,6E-269,Chennai,Morning,zero,Morning,Economy,,2,10292
Air_India,AI-9894,Chennai,Morning,zero,Morning,Economy,,2,10608
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Economy,,2,10717
Indigo,6E-6137,Chennai,Morning,one,Evening,Economy,,2,10717
Indigo,6E-6137,Chennai,Morning,one,Evening,Economy,,2,10717
Indigo,6E-591,Chennai,Morning,zero,Afternoon,Economy,,2,11027
Indigo,6E-495,Chennai,Early_Morning,zero,Early_Morning,Economy,,2,11867
AirAsia,I5-517,Chennai,Morning,zero,Morning,Economy,,2,11867
Indigo,6E-7261,Chennai,Afternoon,one,Evening,Economy,5,2,11867
Indigo,6E-7216,Chennai,Morning,one,Evening,Economy,,2,11867
Indigo,6E-6219,Chennai,Morning,two_or_more,Evening,Economy,,2,11972
Indigo,6E-6219,Chennai,Morning,two_or_more,Night,Economy,,2,11972
Air_India,AI-569,Chennai,Early_Morning,one,Night,Economy,,2,14073
Vistara,UK-838,Chennai,Night,one,Morning,Economy,,2,15543
Vistara,UK-838,Chennai,Night,one,Afternoon,Economy,,2,16593
Air_India,AI-538,Chennai,Night,two_or_more,Night,Economy,,2,16607
Vistara,UK-838,Chennai,Night,one,Evening,Economy,,2,17118
Vistara,UK-838,Chennai,Night,one,Night,Economy,,2,17118
Air_India,AI-538,Chennai,Night,two_or_more,Morning,Economy,,2,17013
Air_India,AI-538,Chennai,Night,two_or_more,Morning,Economy,,2,17013
Air_India,AI-538,Chennai,Night,two_or_more,Evening,Economy,23,2,17013
Air_India,AI-538,Chennai,Night,two_or_more,Night,Economy,,2,17013
Vistara,UK-836,Chennai,Morning,one,Morning,Economy,,2,17538
Air_India,AI-569,Chennai,Early_Morning,one,Night,Economy,,2,17394
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Economy,,2,17394
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Economy,,2,17394
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Economy,13,2,17856
Vistara,UK-836,Chennai,Morning,one,Night,Economy,,2,18273
Vistara,UK-838,Chennai,Night,one,Evening,Economy,,2,18378
Vistara,UK-836,Chennai,Morning,one,Evening,Economy,,2,18588
Vistara,UK-836,Chennai,Morning,one,Afternoon,Economy,,2,18588
Air_India,AI-538,Chennai,Night,two_or_more,Afternoon,Economy,,2,18435
Vistara,UK-836,Chennai,Morning,one,Evening,Economy,,2,19638
Air_India,AI-672,Chennai,Evening,one,Night,Economy,,2,19533
Vistara,UK-832,Chennai,Early_Morning,one,Morning,Economy,,2,20373
Vistara,UK-832,Chennai,Early_Morning,one,Night,Economy,16,2,21108
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Economy,,2,21423
Air_India,AI-539,Chennai,Evening,one,Night,Economy,,2,21948
Air_India,AI-430,Chennai,Morning,one,Night,Economy,,2,21948
Air_India,AI-539,Chennai,Evening,one,Morning,Economy,,2,21948
Air_India,AI-539,Chennai,Evening,one,Morning,Economy,,2,21948
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Economy,13,2,22473
Air_India,AI-430,Chennai,Morning,one,Evening,Economy,,2,23208
Air_India,AI-440,Chennai,Early_Morning,one,Night,Economy,,2,23523
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Economy,,2,24783
SpiceJet,SG-731,Chennai,Early_Morning,zero,Early_Morning,Economy,,3,4202
Indigo,6E-156,Chennai,Night,zero,Night,Economy,,3,4202
AirAsia,I5-517,Chennai,Morning,zero,Morning,Economy,,3,4203
Indigo,6E-588,Chennai,Evening,one,Night,Economy,,3,4202
SpiceJet,SG-4010,Chennai,Morning,one,Evening,Economy,,3,4202
Indigo,6E-365,Chennai,Evening,one,Night,Economy,,3,5352
Indigo,6E-269,Chennai,Morning,zero,Morning,Economy,,3,6407
Indigo,6E-591,Chennai,Morning,zero,Afternoon,Economy,,3,6407
Indigo,6E-6006,Chennai,Afternoon,zero,Evening,Economy,,3,6827
Indigo,6E-495,Chennai,Early_Morning,zero,Early_Morning,Economy,,3,7247
Indigo,6E-193,Chennai,Evening,zero,Night,Economy,,3,7247
Indigo,6E-605,Chennai,Afternoon,one,Evening,Economy,,3,7651
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Economy,,3,7651
Indigo,6E-605,Chennai,Afternoon,one,Night,Economy,,3,7651
Indigo,6E-6137,Chennai,Morning,one,Evening,Economy,,3,7651
Indigo,6E-6137,Chennai,Morning,one,Evening,Economy,,3,7651
Indigo,6E-782,Chennai,Morning,one,Afternoon,Economy,,3,8035
Indigo,6E-6219,Chennai,Morning,two_or_more,Evening,Economy,,3,10822
Indigo,6E-6219,Chennai,Morning,two_or_more,Night,Economy,,3,10822
Indigo,6E-7185,Chennai,Morning,one,Afternoon,Economy,,3,11101
Vistara,UK-838,Chennai,Night,one,Afternoon,Economy,,3,11783
Vistara,UK-838,Chennai,Night,one,Evening,Economy,,3,11783
Vistara,UK-838,Chennai,Night,one,Night,Economy,,3,11783
Air_India,AI-569,Chennai,Early_Morning,one,Night,Economy,,3,11448
Indigo,6E-7185,Chennai,Morning,one,Evening,Economy,9,3,11484
Indigo,6E-847,Chennai,Evening,one,Night,Economy,,3,11867
Indigo,6E-7261,Chennai,Afternoon,one,Evening,Economy,5,3,11867
Indigo,6E-804,Chennai,Evening,one,Night,Economy,,3,11867
Indigo,6E-804,Chennai,Evening,one,Night,Economy,,3,11867
Indigo,6E-7216,Chennai,Morning,one,Evening,Economy,,3,11867
Indigo,6E-7183,Chennai,Early_Morning,two_or_more,Evening,Economy,,3,11920
Vistara,UK-838,Chennai,Night,one,Evening,Economy,,3,12408
Vistara,UK-838,Chennai,Night,one,Morning,Economy,,3,13122
Vistara,UK-822,Chennai,Morning,one,Night,Economy,,3,14283
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Economy,13,3,14769
Air_India,AI-569,Chennai,Early_Morning,one,Night,Economy,,3,14769
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Economy,,3,14769
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Economy,,3,14769
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Economy,37,3,14769
Vistara,UK-822,Chennai,Morning,one,Afternoon,Economy,,3,15491
Vistara,UK-838,Chennai,Night,one,Night,Economy,,3,15668
Vistara,UK-832,Chennai,Early_Morning,one,Morning,Economy,,3,17538
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Economy,13,3,18063
Vistara,UK-832,Chennai,Early_Morning,one,Night,Economy,16,3,18063
Air_India,AI-538,Chennai,Night,one,Morning,Economy,,3,18063
Air_India,AI-538,Chennai,Night,one,Morning,Economy,,3,18063
Air_India,AI-538,Chennai,Night,one,Evening,Economy,23,3,18063
Air_India,AI-538,Chennai,Night,one,Night,Economy,,3,18063
Vistara,UK-834,Chennai,Evening,one,Afternoon,Economy,,3,18798
Vistara,UK-834,Chennai,Evening,one,Evening,Economy,,3,18798
Vistara,UK-836,Chennai,Morning,one,Afternoon,Economy,,3,18798
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Economy,,3,19323
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Economy,,3,19113
Air_India,AI-440,Chennai,Early_Morning,one,Night,Economy,,3,19113
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Economy,,3,19113
Vistara,UK-834,Chennai,Evening,one,Evening,Economy,,3,19533
Vistara,UK-834,Chennai,Evening,one,Morning,Economy,,3,19848
Vistara,UK-836,Chennai,Morning,one,Morning,Economy,,3,19848
Vistara,UK-836,Chennai,Morning,one,Evening,Economy,,3,20373
Vistara,UK-836,Chennai,Morning,one,Night,Economy,,3,20373
Vistara,UK-836,Chennai,Morning,one,Evening,Economy,,3,21633
Air_India,AI-430,Chennai,Morning,one,Evening,Economy,,3,21948
Air_India,AI-430,Chennai,Morning,one,Night,Economy,,3,21948
