airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Economy,,1,6060
Indigo,6E-2247,Delhi,Morning,zero,Afternoon,Economy,,1,5955
Indigo,6E-2005,Delhi,Morning,zero,Morning,Economy,,1,5955
Indigo,6E-6205,Delhi,Afternoon,zero,Afternoon,Economy,,1,5955
Air_India,AI-542,Delhi,Morning,zero,Morning,Economy,,1,5955
Air_India,AI-560,Delhi,Morning,zero,Morning,Economy,,1,5955
AirAsia,I5-747,Delhi,Evening,one,Morning,Economy,,1,5953
SpiceJet,SG-8946,Delhi,Morning,one,Evening,Economy,,1,5955
Air_India,AI-544,Delhi,Evening,zero,Evening,Economy,,1,7215
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Economy,,1,8055
Vistara,UK-899,Delhi,Afternoon,zero,Evening,Economy,,1,8055
Indigo,6E-2147,Delhi,Night,zero,Night,Economy,,1,7740
AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Economy,6,1,8733
Air_India,AI-459,Delhi,Early_Morning,one,Night,Economy,,1,9831
Air_India,AI-441,Delhi,Evening,one,Night,Economy,,1,9840
Vistara,UK-871,Delhi,Night,zero,Night,Economy,,1,10470
Vistara,UK-951,Delhi,Afternoon,one,Night,Economy,,1,10680
Vistara,UK-945,Delhi,Morning,one,Night,Economy,,1,10680
Vistara,UK-995,Delhi,Morning,one,Night,Economy,,1,10680
Vistara,UK-963,Delhi,Morning,one,Night,Economy,,1,10680
Vistara,UK-951,Delhi,Afternoon,one,Afternoon,Economy,,1,10680
Vistara,UK-945,Delhi,Morning,one,Afternoon,Economy,,1,10680
Vistara,UK-995,Delhi,Morning,one,Afternoon,Economy,,1,10680
Vistara,UK-963,Delhi,Morning,one,Afternoon,Economy,,1,10680
Indigo,6E-397,Delhi,Afternoon,one,Night,Economy,,1,11100
SpiceJet,SG-8941,Delhi,Afternoon,one,Night,Economy,,1,11127
Air_India,AI-469,Delhi,Early_Morning,one,Evening,Economy,,1,11218
Air_India,AI-504,Delhi,Night,one,Early_Morning,Economy,,1,11310
Air_India,AI-502,Delhi,Afternoon,one,Early_Morning,Economy,,1,11310
Air_India,AI-504,Delhi,Night,one,Evening,Economy,,1,11310
Air_India,AI-506,Delhi,Morning,one,Early_Morning,Economy,,1,11310
Air_India,AI-803,Delhi,Early_Morning,one,Early_Morning,Economy,,1,11310
Air_India,AI-502,Delhi,Afternoon,one,Evening,Economy,,1,11310
GO_FIRST,G8-103,Delhi,Evening,one,Morning,Economy,,1,11415
Indigo,6E-2843,Delhi,Afternoon,one,Night,Economy,,1,11519
Vistara,UK-933,Delhi,Afternoon,one,Night,Economy,,1,12150
Vistara,UK-933,Delhi,Afternoon,one,Afternoon,Economy,,1,12150
Air_India,AI-483,Delhi,Evening,one,Evening,Economy,,1,12688
