airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Air_India,AI-672,Chennai,Evening,one,Night,Business,,2,44449
Air_India,AI-569,Chennai,Early_Morning,one,Night,Business,,2,44449
Vistara,UK-822,Chennai,Morning,one,Night,Business,,2,45073
Vistara,UK-822,Chennai,Morning,one,Afternoon,Business,,2,45073
Vistara,UK-824,Chennai,Night,one,Afternoon,Business,,2,48993
Vistara,UK-824,Chennai,Night,one,Night,Business,,2,48993
Air_India,AI-766,Chennai,Morning,one,Night,Business,,2,50632
Air_India,AI-539,Chennai,Evening,one,Night,Business,,2,56931
Air_India,AI-430,Chennai,Morning,one,Evening,Business,,2,56931
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Business,,2,56931
Air_India,AI-430,Chennai,Morning,one,Night,Business,,2,56931
Air_India,AI-538,Chennai,Night,one,Morning,Business,,2,56931
Air_India,AI-440,Chennai,Early_Morning,one,Night,Business,,2,56931
Air_India,AI-539,Chennai,Evening,one,Morning,Business,,2,56931
Air_India,AI-538,Chennai,Night,one,Evening,Business,23,2,56931
Air_India,AI-539,Chennai,Evening,one,Evening,Business,,2,56931
Air_India,AI-538,Chennai,Night,one,Night,Business,,2,56931
Air_India,AI-538,Chennai,Night,one,Morning,Business,,2,61971
Air_India,AI-539,Chennai,Evening,one,Morning,Business,,2,61971
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Business,,2,61971
Vistara,UK-836,Chennai,Morning,one,Evening,Business,,2,66129
Vistara,UK-836,Chennai,Morning,one,Evening,Business,,2,66129
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Business,,2,66129
Vistara,UK-836,Chennai,Morning,one,Night,Business,,2,66129
Vistara,UK-838,Chennai,Night,one,Morning,Business,,2,66129
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Business,13,2,66129
Vistara,UK-838,Chennai,Night,one,Afternoon,Business,,2,66129
Vistara,UK-832,Chennai,Early_Morning,one,Night,Business,16,2,66129
Vistara,UK-838,Chennai,Night,one,Evening,Business,,2,66129
Vistara,UK-838,Chennai,Night,one,Evening,Business,,2,66129
Vistara,UK-834,Chennai,Evening,one,Morning,Business,,2,82784
Vistara,UK-834,Chennai,Evening,one,Afternoon,Business,,2,82784
Vistara,UK-834,Chennai,Evening,one,Evening,Business,,2,82784
Vistara,UK-834,Chennai,Evening,one,Evening,Business,,2,82784
Air_India,AI-672,Chennai,Afternoon,one,Night,Business,,3,44449
Air_India,AI-569,Chennai,Early_Morning,one,Night,Business,,3,44449
Vistara,UK-822,Chennai,Morning,one,Night,Business,,3,47324
Vistara,UK-822,Chennai,Morning,one,Afternoon,Business,,3,47324
Vistara,UK-824,Chennai,Night,one,Night,Business,,3,47369
Air_India,AI-766,Chennai,Morning,one,Night,Business,13,3,50632
Vistara,UK-824,Chennai,Night,one,Afternoon,Business,,3,51244
Air_India,AI-538,Chennai,Night,one,Morning,Business,,3,55274
Air_India,AI-538,Chennai,Night,one,Morning,Business,,3,55274
Air_India,AI-538,Chennai,Night,one,Evening,Business,23,3,55274
Air_India,AI-430,Chennai,Morning,one,Morning,Business,,3,55274
Air_India,AI-430,Chennai,Morning,one,Morning,Business,26,3,55274
Air_India,AI-538,Chennai,Night,one,Night,Business,,3,55274
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Business,,3,55274
Air_India,AI-430,Chennai,Morning,one,Evening,Business,,3,56931
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Business,,3,56931
Air_India,AI-430,Chennai,Morning,one,Night,Business,,3,56931
Air_India,AI-440,Chennai,Early_Morning,one,Night,Business,,3,56931
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Business,,3,57729
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Business,13,3,57729
Vistara,UK-832,Chennai,Early_Morning,one,Night,Business,16,3,57729
Vistara,UK-834,Chennai,Evening,one,Afternoon,Business,,3,63889
Vistara,UK-834,Chennai,Evening,one,Evening,Business,,3,63889
