airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Air_India,AI-619,Mumbai,Night,one,Afternoon,Business,,1,34134
Vistara,UK-865,Mumbai,Evening,zero,Night,Business,,1,39948
Air_India,AI-867,Mumbai,Night,one,Morning,Business,,1,59189
Air_India,AI-867,Mumbai,Night,one,Afternoon,Business,15,1,59189
Air_India,AI-867,Mumbai,Night,one,Evening,Business,,1,59189
Air_India,AI-867,Mumbai,Night,one,Night,Business,,1,59189
Air_India,AI-867,Mumbai,Night,one,Late_Night,Business,27,1,59189
Air_India,AI-774,Mumbai,Night,one,Night,Business,,1,63822
Air_India,AI-867,Mumbai,Night,one,Afternoon,Business,,1,65717
Vistara,UK-988,Mumbai,Night,one,Morning,Business,,1,76000
Vistara,UK-988,Mumbai,Night,one,Morning,Business,,1,76000
Vistara,UK-988,Mumbai,Night,one,Evening,Business,,1,76000
Vistara,UK-988,Mumbai,Night,one,Evening,Business,,1,76000
Vistara,UK-988,Mumbai,Night,one,Night,Business,,1,76000
Vistara,UK-988,Mumbai,Night,one,Night,Business,,1,76000
Air_India,AI-888,Mumbai,Evening,one,Morning,Business,,1,76997
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Business,,1,76997
Air_India,AI-888,Mumbai,Evening,one,Evening,Business,,1,76997
Air_India,AI-888,Mumbai,Evening,one,Night,Business,,1,76997
Vistara,UK-940,Mumbai,Evening,one,Morning,Business,,1,78240
Vistara,UK-940,Mumbai,Evening,one,Morning,Business,,1,78240
Vistara,UK-996,Mumbai,Evening,one,Morning,Business,,1,78240
Vistara,UK-996,Mumbai,Evening,one,Morning,Business,,1,78240
Vistara,UK-940,Mumbai,Evening,one,Evening,Business,,1,78240
Vistara,UK-996,Mumbai,Evening,one,Evening,Business,,1,78240
Vistara,UK-940,Mumbai,Evening,one,Evening,Business,,1,78240
Vistara,UK-996,Mumbai,Evening,one,Evening,Business,,1,78240
Vistara,UK-940,Mumbai,Evening,one,Night,Business,,1,78240
Vistara,UK-996,Mumbai,Evening,one,Night,Business,,1,78240
Vistara,UK-940,Mumbai,Evening,one,Night,Business,,1,78240
Vistara,UK-996,Mumbai,Evening,one,Night,Business,,1,78240
Air_India,AI-639,Mumbai,Morning,zero,Morning,Business,,2,22480
Vistara,UK-863,Mumbai,Morning,zero,Morning,Business,,2,24268
Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Business,,2,24268
Vistara,UK-865,Mumbai,Evening,zero,Night,Business,,2,26396
Vistara,UK-853,Mumbai,Afternoon,zero,Evening,Business,,2,32444
Air_India,AI-619,Mumbai,Night,one,Afternoon,Business,,2,34134
Air_India,AI-669,Mumbai,Morning,one,Afternoon,Business,,2,50747
Vistara,UK-651,Mumbai,Evening,one,Evening,Business,,2,57140
Air_India,AI-660,Mumbai,Evening,one,Late_Night,Business,,2,59189
