airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Vistara,UK-876,Hyderabad,Night,one,Night,Economy,,24,5441
Vistara,UK-874,Hyderabad,Morning,one,Morning,Economy,,24,5441
Vistara,UK-876,Hyderabad,Night,one,Night,Economy,,24,5441
Vistara,UK-874,Hyderabad,Morning,one,Morning,Economy,,24,5441
Air_India,AI-9891,Hyderabad,Evening,one,Morning,Economy,,24,5126
Indigo,6E-7211,Hyderabad,Morning,one,Afternoon,Economy,,24,5136
Indigo,6E-7298,Hyderabad,Afternoon,one,Evening,Economy,,24,5136
Indigo,6E-7211,Hyderabad,Morning,one,Evening,Economy,,24,5136
Indigo,6E-7201,Hyderabad,Early_Morning,one,Afternoon,Economy,,24,5136
Indigo,6E-7298,Hyderabad,Afternoon,one,Night,Economy,,24,5136
Air_India,AI-9881,Hyderabad,Afternoon,one,Evening,Economy,,24,5500
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Economy,,24,5962
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Economy,,24,6112
Air_India,AI-840,Hyderabad,Night,one,Morning,Economy,,24,5894
Air_India,AI-840,Hyderabad,Night,one,Evening,Economy,,24,5894
Air_India,AI-525,Hyderabad,Early_Morning,one,Late_Night,Economy,,24,5958
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Economy,,24,6310
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Economy,,24,6310
Vistara,UK-870,Hyderabad,Night,one,Morning,Economy,,24,6310
Vistara,UK-870,Hyderabad,Night,one,Morning,Economy,,24,6310
Vistara,UK-870,Hyderabad,Night,one,Morning,Economy,,24,6310
Vistara,UK-870,Hyderabad,Night,one,Evening,Economy,,24,6310
Vistara,UK-870,Hyderabad,Night,one,Evening,Economy,,24,6310
Vistara,UK-870,Hyderabad,Night,one,Night,Economy,,24,6310
Vistara,UK-890,Hyderabad,Evening,one,Night,Economy,,24,6461
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Economy,,24,6461
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Economy,13,24,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Economy,15,24,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Economy,,24,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Economy,,24,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Economy,,24,6461
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Economy,7,24,6625
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Economy,,24,6314
Air_India,AI-541,Hyderabad,Evening,one,Morning,Economy,,24,6314
Air_India,AI-840,Hyderabad,Night,one,Night,Economy,,24,6314
Air_India,AI-507,Hyderabad,Morning,one,Evening,Economy,,24,6330
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Economy,,24,6776
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Economy,,24,6776
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Economy,12,24,6776
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Economy,,24,6776
Air_India,AI-541,Hyderabad,Evening,one,Late_Night,Economy,,24,6734
Air_India,AI-559,Hyderabad,Early_Morning,one,Late_Night,Economy,,24,6734
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Economy,,24,7301
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Economy,,24,7301
