airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
SpiceJet,SG-191,Delhi,Early_Morning,zero,Morning,Economy,,1,7425
AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Economy,,1,7426
Vistara,UK-815,Delhi,Morning,zero,Morning,Economy,,1,7425
Vistara,UK-801,Delhi,Morning,zero,Morning,Economy,,1,7425
Vistara,UK-819,Delhi,Afternoon,zero,Evening,Economy,,1,7425
Vistara,UK-817,Delhi,Evening,zero,Evening,Economy,,1,7425
Vistara,UK-813,Delhi,Evening,zero,Night,Economy,,1,7425
Indigo,6E-2026,Delhi,Morning,zero,Morning,Economy,,1,7425
Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Economy,,1,7425
Indigo,6E-2188,Delhi,Afternoon,zero,Afternoon,Economy,,1,7425
Indigo,6E-654,Delhi,Evening,zero,Night,Economy,,1,7425
Indigo,6E-2028,Delhi,Afternoon,zero,Evening,Economy,3,1,7425
Air_India,AI-803,Delhi,Early_Morning,zero,Morning,Economy,,1,7425
Air_India,AI-506,Delhi,Morning,zero,Afternoon,Economy,,1,7425
Air_India,AI-502,Delhi,Afternoon,zero,Evening,Economy,,1,7425
Air_India,AI-504,Delhi,Night,zero,Late_Night,Economy,,1,7425
AirAsia,I5-548,Delhi,Early_Morning,one,Afternoon,Economy,,1,7423
AirAsia,I5-764,Delhi,Early_Morning,one,Afternoon,Economy,,1,7423
GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Economy,,1,7424
GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Economy,,1,7424
GO_FIRST,G8-338,Delhi,Morning,one,Night,Economy,,1,7424
GO_FIRST,G8-143,Delhi,Morning,one,Night,Economy,,1,7424
SpiceJet,SG-8185,Delhi,Morning,one,Evening,Economy,,1,7425
SpiceJet,SG-8946,Delhi,Morning,one,Afternoon,Economy,,1,7425
AirAsia,I5-784,Delhi,Evening,zero,Evening,Economy,,1,7633
AirAsia,I5-747,Delhi,Evening,zero,Night,Economy,,1,7633
AirAsia,I5-744,Delhi,Morning,one,Evening,Economy,11,1,8056
Air_India,AI-542,Delhi,Morning,one,Afternoon,Economy,,1,9840
Vistara,UK-995,Delhi,Morning,one,Morning,Economy,,1,10680
Vistara,UK-951,Delhi,Afternoon,one,Morning,Economy,,1,10785
Vistara,UK-995,Delhi,Morning,one,Morning,Economy,,1,10785
Vistara,UK-945,Delhi,Morning,one,Morning,Economy,,1,10785
Vistara,UK-927,Delhi,Morning,one,Morning,Economy,,1,10785
Vistara,UK-963,Delhi,Morning,one,Morning,Economy,,1,10785
Indigo,6E-2471,Delhi,Early_Morning,one,Afternoon,Economy,,1,10523
Vistara,UK-951,Delhi,Afternoon,one,Morning,Economy,,1,10890
Vistara,UK-945,Delhi,Morning,one,Morning,Economy,,1,10890
Vistara,UK-927,Delhi,Morning,one,Morning,Economy,,1,10890
Vistara,UK-963,Delhi,Morning,one,Morning,Economy,24,1,10890
Indigo,6E-186,Delhi,Afternoon,one,Night,Economy,,1,11310
Air_India,AI-441,Delhi,Evening,one,Morning,Economy,,1,11310
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Economy,,1,11310
Vistara,UK-933,Delhi,Afternoon,one,Morning,Economy,,1,12255
Vistara,UK-933,Delhi,Afternoon,one,Morning,Economy,,1,12360
GO_FIRST,G8-165,Delhi,Early_Morning,one,Night,Economy,16,1,12045
Air_India,AI-512,Delhi,Afternoon,one,Evening,Economy,,1,12150
GO_FIRST,G8-2513,Delhi,Evening,one,Late_Night,Economy,,1,12361
Vistara,UK-951,Delhi,Afternoon,one,Evening,Economy,,1,12728
Air_India,AI-415,Delhi,Evening,one,Night,Economy,,1,12811
Vistara,UK-953,Delhi,Night,one,Morning,Economy,,1,13515
