airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
AirAsia,I5-1563,Kolkata,Evening,two_or_more,Early_Morning,Economy,,1,5070
AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Economy,,1,5070
SpiceJet,SG-489,Kolkata,Night,zero,Late_Night,Economy,,1,7958
GO_FIRST,G8-519,Kolkata,Evening,zero,Night,Economy,,1,7958
Indigo,6E-6227,Kolkata,Morning,zero,Afternoon,Economy,,1,7959
Indigo,6E-5327,Kolkata,Evening,zero,Night,Economy,,1,7959
Indigo,6E-6513,Kolkata,Morning,zero,Afternoon,Economy,,1,7959
SpiceJet,SG-8264,Kolkata,Night,one,Morning,Economy,,1,7958
SpiceJet,SG-8264,Kolkata,Night,one,Morning,Economy,,1,7958
SpiceJet,SG-8264,Kolkata,Night,one,Night,Economy,,1,7958
Air_India,AI-676,Kolkata,Morning,zero,Afternoon,Economy,,1,8379
Vistara,UK-772,Kolkata,Morning,zero,Afternoon,Economy,,1,8799
Indigo,6E-6965,Kolkata,Afternoon,zero,Evening,Economy,3,1,9639
Air_India,AI-773,Kolkata,Evening,zero,Night,Economy,,1,9324
Vistara,UK-776,Kolkata,Evening,zero,Night,Economy,,1,9849
Indigo,6E-6087,Kolkata,Evening,zero,Night,Economy,,1,10059
Indigo,6E-7175,Kolkata,Afternoon,one,Night,Economy,,1,11188
Indigo,6E-6172,Kolkata,Night,one,Morning,Economy,,1,12789
Air_India,AI-402,Kolkata,Morning,one,Night,Economy,,1,12894
Air_India,AI-402,Kolkata,Morning,one,Night,Economy,,1,12894
Air_India,AI-402,Kolkata,Morning,one,Morning,Economy,,1,12894
Air_India,AI-402,Kolkata,Morning,one,Morning,Economy,,1,12894
SpiceJet,SG-406,Kolkata,Night,one,Early_Morning,Economy,,1,12895
SpiceJet,SG-337,Kolkata,Morning,one,Morning,Economy,,1,13287
Vistara,UK-774,Kolkata,Night,zero,Night,Economy,,1,13839
AirAsia,I5-991,Kolkata,Evening,one,Early_Morning,Economy,15,1,13707
SpiceJet,SG-337,Kolkata,Morning,one,Night,Economy,,1,13917
Air_India,AI-768,Kolkata,Afternoon,one,Night,Economy,,1,14154
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Economy,,1,14154
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Economy,,1,14154
Air_India,AI-768,Kolkata,Afternoon,one,Evening,Economy,,1,14154
Air_India,AI-768,Kolkata,Afternoon,one,Night,Economy,,1,14154
Indigo,6E-6488,Kolkata,Morning,one,Evening,Economy,,1,14417
Air_India,AI-768,Kolkata,Afternoon,one,Evening,Economy,,1,14574
Vistara,UK-778,Kolkata,Afternoon,one,Morning,Economy,,1,15624
