airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Economy,,1,5284
GO_FIRST,G8-385,Bangalore,Early_Morning,zero,Early_Morning,Economy,,1,5177
Air_India,AI-640,Bangalore,Early_Morning,zero,Morning,Economy,,1,5179
AirAsia,I5-996,Bangalore,Evening,one,Early_Morning,Economy,,1,5174
Indigo,6E-113,Bangalore,Morning,one,Afternoon,Economy,,1,7462
Indigo,6E-5365,Bangalore,Early_Morning,zero,Morning,Economy,,1,7593
Vistara,UK-852,Bangalore,Morning,zero,Morning,Economy,,1,8382
Vistara,UK-850,Bangalore,Evening,zero,Night,Economy,,1,8382
Indigo,6E-5323,Bangalore,Morning,zero,Morning,Economy,,1,8538
GO_FIRST,G8-395,Bangalore,Morning,zero,Morning,Economy,,1,9167
Air_India,AI-501,Bangalore,Afternoon,one,Night,Economy,,1,9277
Air_India,AI-505,Bangalore,Morning,one,Night,Economy,,1,9277
Air_India,AI-808,Bangalore,Night,one,Morning,Economy,,1,9277
Air_India,AI-808,Bangalore,Night,one,Morning,Economy,,1,9277
Air_India,AI-503,Bangalore,Evening,one,Morning,Economy,,1,9277
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Economy,,1,9277
Air_India,AI-503,Bangalore,Evening,one,Morning,Economy,,1,9277
Air_India,AI-501,Bangalore,Afternoon,one,Morning,Economy,,1,9277
Air_India,AI-501,Bangalore,Afternoon,one,Morning,Economy,,1,9277
Air_India,AI-808,Bangalore,Night,one,Evening,Economy,21,1,9277
Air_India,AI-505,Bangalore,Morning,one,Morning,Economy,,1,9277
Air_India,AI-808,Bangalore,Night,one,Evening,Economy,23,1,9277
Air_India,AI-505,Bangalore,Morning,one,Morning,Economy,,1,9277
Air_India,AI-503,Bangalore,Evening,one,Evening,Economy,,1,9277
Air_India,AI-808,Bangalore,Night,one,Night,Economy,,1,9277
Air_India,AI-808,Bangalore,Night,one,Night,Economy,,1,9277
Air_India,AI-808,Bangalore,Night,one,Night,Economy,,1,9277
Air_India,AI-503,Bangalore,Evening,one,Evening,Economy,,1,9277
Air_India,AI-804,Bangalore,Early_Morning,one,Morning,Economy,,1,9277
Air_India,AI-503,Bangalore,Evening,one,Night,Economy,,1,9277
Air_India,AI-503,Bangalore,Evening,one,Night,Economy,,1,9277
Air_India,AI-804,Bangalore,Early_Morning,one,Morning,Economy,28,1,9277
Air_India,AI-503,Bangalore,Evening,one,Night,Economy,,1,9277
Air_India,AI-501,Bangalore,Afternoon,one,Evening,Economy,,1,9277
Indigo,6E-131,Bangalore,Early_Morning,one,Evening,Economy,,1,9588
Indigo,6E-131,Bangalore,Early_Morning,one,Afternoon,Economy,,1,9851
Indigo,6E-7227,Bangalore,Early_Morning,one,Afternoon,Economy,,1,10659
Indigo,6E-295,Bangalore,Evening,zero,Evening,Economy,,1,10743
Vistara,UK-802,Bangalore,Evening,one,Morning,Economy,,1,11205
Vistara,UK-820,Bangalore,Evening,one,Morning,Economy,,1,11205
Vistara,UK-802,Bangalore,Evening,one,Night,Economy,,1,11205
Vistara,UK-820,Bangalore,Evening,one,Night,Economy,,1,11205
Vistara,UK-802,Bangalore,Evening,one,Night,Economy,,1,11205
AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Economy,,1,11205
Vistara,UK-802,Bangalore,Evening,one,Morning,Economy,,1,11919
Vistara,UK-820,Bangalore,Evening,one,Morning,Economy,,1,11919
Vistara,UK-802,Bangalore,Evening,one,Afternoon,Economy,,1,11919
Vistara,UK-820,Bangalore,Evening,one,Afternoon,Economy,,1,11919
Indigo,6E-6345,Bangalore,Afternoon,one,Evening,Economy,5,1,11573
Vistara,UK-854,Bangalore,Evening,zero,Night,Economy,,1,11952
Indigo,6E-6257,Bangalore,Early_Morning,one,Evening,Economy,,1,12029
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Economy,,1,12544
Indigo,6E-161,Bangalore,Afternoon,one,Evening,Economy,,1,12266
Indigo,6E-161,Bangalore,Afternoon,one,Evening,Economy,,1,12371
GO_FIRST,G8-320,Bangalore,Evening,zero,Night,Economy,,1,12843
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Economy,7,1,13258
Vistara,UK-802,Bangalore,Evening,one,Evening,Economy,,1,13258
Vistara,UK-820,Bangalore,Evening,one,Evening,Economy,,1,13258
Indigo,6E-6345,Bangalore,Afternoon,one,Evening,Economy,,1,13274
Indigo,6E-5203,Bangalore,Evening,zero,Night,Economy,2,1,13368
Indigo,6E-7223,Bangalore,Afternoon,one,Evening,Economy,,1,13400
Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Economy,6,1,14150
Vistara,UK-816,Bangalore,Morning,one,Evening,Economy,,1,14150
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Economy,,1,14150
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Economy,,1,14150
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Economy,,1,14150
Vistara,UK-802,Bangalore,Evening,one,Afternoon,Economy,,1,14150
Vistara,UK-820,Bangalore,Evening,one,Afternoon,Economy,,1,14150
Indigo,6E-5389,Bangalore,Evening,zero,Evening,Economy,,1,14313
Indigo,6E-6257,Bangalore,Early_Morning,one,Afternoon,Economy,,1,15731
Vistara,UK-802,Bangalore,Evening,one,Night,Economy,,1,18686
Vistara,UK-820,Bangalore,Evening,one,Night,Economy,,1,18686
Indigo,6E-484,Bangalore,Early_Morning,one,Afternoon,Economy,,1,18881
Indigo,6E-484,Bangalore,Early_Morning,one,Evening,Economy,,1,18881
Vistara,UK-657,Bangalore,Morning,one,Night,Economy,,1,19249
Vistara,UK-802,Bangalore,Evening,one,Night,Economy,,1,19400
Vistara,UK-820,Bangalore,Evening,one,Night,Economy,,1,19400
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Economy,40,1,19400
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Economy,16,1,19421
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Economy,15,1,19459
Air_India,AI-738,Bangalore,Morning,one,Evening,Economy,,1,19879
Vistara,UK-816,Bangalore,Morning,one,Night,Economy,,1,20293
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Economy,39,1,20293
Indigo,6E-7223,Bangalore,Afternoon,one,Night,Economy,,1,20141
Vistara,UK-816,Bangalore,Morning,one,Night,Economy,,1,20509
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Economy,14,1,20509
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Economy,,1,20719
Air_India,AI-501,Bangalore,Afternoon,one,Night,Economy,,1,20827
Air_India,AI-505,Bangalore,Morning,one,Night,Economy,,1,20827
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Economy,,1,20827
Indigo,6E-6491,Bangalore,Afternoon,one,Evening,Economy,,1,21191
Vistara,UK-816,Bangalore,Morning,one,Night,Economy,,1,21769
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Economy,,1,21769
Indigo,6E-6491,Bangalore,Afternoon,one,Night,Economy,,1,22031
Indigo,6E-841,Bangalore,Afternoon,one,Evening,Economy,,1,22293
Indigo,6E-841,Bangalore,Afternoon,one,Night,Economy,,1,22293
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Economy,,1,22329
Indigo,6E-886,Bangalore,Morning,one,Evening,Economy,,1,22424
Indigo,6E-6067,Bangalore,Evening,one,Night,Economy,,1,22556
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Economy,,1,23659
Indigo,6E-638,Bangalore,Evening,one,Night,Economy,,1,23501
Indigo,6E-886,Bangalore,Morning,one,Evening,Economy,,1,23501
Vistara,UK-816,Bangalore,Morning,one,Night,Economy,,1,24709
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Economy,,1,24709
Indigo,6E-541,Bangalore,Morning,one,Afternoon,Economy,,1,24971
Indigo,6E-541,Bangalore,Morning,one,Evening,Economy,,1,24971
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Economy,,1,25371
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Economy,,1,28699
Air_India,AI-565,Bangalore,Afternoon,one,Afternoon,Economy,,1,28804
Vistara,UK-858,Bangalore,Early_Morning,zero,Morning,Economy,,2,5284
GO_FIRST,G8-320,Bangalore,Evening,zero,Night,Economy,,2,5177
Indigo,6E-5203,Bangalore,Evening,zero,Night,Economy,2,2,5178
AirAsia,I5-941,Bangalore,Early_Morning,zero,Early_Morning,Economy,,2,5179
Air_India,AI-640,Bangalore,Early_Morning,zero,Morning,Economy,,2,5179
AirAsia,I5-1622,Bangalore,Afternoon,one,Evening,Economy,,2,5174
AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Economy,,2,5174
AirAsia,I5-996,Bangalore,Evening,one,Early_Morning,Economy,,2,5174
AirAsia,I5-1451,Bangalore,Early_Morning,one,Evening,Economy,,2,5174
Indigo,6E-6017,Bangalore,Evening,one,Late_Night,Economy,,2,5178
Indigo,6E-841,Bangalore,Afternoon,one,Late_Night,Economy,,2,5178
Indigo,6E-6445,Bangalore,Early_Morning,one,Afternoon,Economy,,2,5178
Indigo,6E-5365,Bangalore,Early_Morning,zero,Morning,Economy,,2,5388
Indigo,6E-807,Bangalore,Morning,one,Evening,Economy,,2,6092
Indigo,6E-5389,Bangalore,Evening,zero,Evening,Economy,,2,6333
Air_India,AI-9876,Bangalore,Afternoon,one,Night,Economy,,2,6492
Indigo,6E-5323,Bangalore,Morning,zero,Morning,Economy,,2,6543
Vistara,UK-854,Bangalore,Evening,zero,Night,Economy,,2,7122
AirAsia,I5-892,Bangalore,Morning,zero,Morning,Economy,,2,6854
Vistara,UK-850,Bangalore,Evening,zero,Night,Economy,,2,7647
SpiceJet,SG-401,Bangalore,Early_Morning,zero,Early_Morning,Economy,,2,7383
Indigo,6E-131,Bangalore,Early_Morning,one,Afternoon,Economy,,2,7462
Indigo,6E-6067,Bangalore,Evening,one,Night,Economy,,2,7919
Indigo,6E-131,Bangalore,Early_Morning,one,Morning,Economy,,2,8375
Air_India,AI-9505,Bangalore,Morning,one,Night,Economy,,2,8644
Indigo,6E-113,Bangalore,Morning,one,Afternoon,Economy,,2,8832
Indigo,6E-7223,Bangalore,Afternoon,one,Night,Economy,,2,8832
Indigo,6E-6491,Bangalore,Afternoon,one,Night,Economy,,2,8832
Air_India,AI-507,Bangalore,Early_Morning,one,Night,Economy,,2,8854
