airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Indigo,6E-809,Hyderabad,Afternoon,one,Night,Economy,,1,8490
SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Economy,,1,10227
Indigo,6E-514,Hyderabad,Afternoon,one,Evening,Economy,,1,11231
Indigo,6E-283,Hyderabad,Evening,zero,Evening,Economy,2,1,11278
Indigo,6E-514,Hyderabad,Afternoon,one,Night,Economy,,1,12601
Indigo,6E-944,Hyderabad,Night,zero,Night,Economy,,1,14428
SpiceJet,SG-3831,Hyderabad,Evening,one,Evening,Economy,,1,14428
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Night,Economy,,1,16560
GO_FIRST,G8-806,Hyderabad,Afternoon,one,Night,Economy,,1,16739
Air_India,AI-840,Hyderabad,Night,one,Evening,Economy,,1,19888
Air_India,AI-840,Hyderabad,Night,one,Night,Economy,,1,19888
Vistara,UK-880,Hyderabad,Afternoon,two_or_more,Evening,Economy,,1,20833
Air_India,AI-840,Hyderabad,Night,one,Morning,Economy,,1,21988
Indigo,6E-6593,Hyderabad,Evening,one,Night,Economy,,1,23038
Air_India,AI-9881,Hyderabad,Afternoon,two_or_more,Morning,Economy,,1,24508
Indigo,6E-6319,Hyderabad,Evening,one,Night,Economy,,1,24561
Indigo,6E-371,Hyderabad,Evening,one,Night,Economy,,1,24561
Indigo,6E-6319,Hyderabad,Evening,one,Night,Economy,,1,24561
Air_India,AI-9891,Hyderabad,Evening,two_or_more,Evening,Economy,25,1,25864
Indigo,6E-7224,Hyderabad,Evening,one,Night,Economy,,1,25873
Indigo,6E-7224,Hyderabad,Evening,one,Night,Economy,,1,25873
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Economy,,1,26494
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Economy,42,1,33853
AirAsia,I5-1543,Hyderabad,Afternoon,two_or_more,Night,Economy,,2,5291
SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Economy,,2,5608
Indigo,6E-6553,Hyderabad,Evening,one,Night,Economy,,2,6207
Indigo,6E-7076,Hyderabad,Afternoon,one,Night,Economy,,2,6207
Indigo,6E-6467,Hyderabad,Afternoon,one,Night,Economy,,2,6207
Indigo,6E-7076,Hyderabad,Afternoon,one,Evening,Economy,6,2,6663
Indigo,6E-6467,Hyderabad,Afternoon,one,Evening,Economy,,2,6663
Indigo,6E-514,Hyderabad,Afternoon,one,Night,Economy,,2,6663
Indigo,6E-6553,Hyderabad,Evening,one,Evening,Economy,,2,6816
Indigo,6E-531,Hyderabad,Early_Morning,one,Evening,Economy,,2,7120
Indigo,6E-5218,Hyderabad,Night,one,Morning,Economy,,2,8034
AirAsia,I5-510,Hyderabad,Early_Morning,one,Afternoon,Economy,6,2,8434
Indigo,6E-384,Hyderabad,Morning,one,Evening,Economy,,2,8490
Indigo,6E-384,Hyderabad,Morning,one,Night,Economy,,2,8490
SpiceJet,SG-517,Hyderabad,Evening,zero,Night,Economy,,2,8548
AirAsia,I5-517,Hyderabad,Morning,zero,Afternoon,Economy,,2,8548
Indigo,6E-6151,Hyderabad,Morning,one,Evening,Economy,,2,8947
Indigo,6E-6358,Hyderabad,Morning,zero,Afternoon,Economy,,2,9073
Air_India,AI-9885,Hyderabad,Morning,one,Night,Economy,,2,9768
Air_India,AI-9893,Hyderabad,Early_Morning,one,Afternoon,Economy,,2,9808
Indigo,6E-922,Hyderabad,Afternoon,one,Night,Economy,,2,9861
Indigo,6E-283,Hyderabad,Evening,zero,Evening,Economy,2,2,10123
Indigo,6E-514,Hyderabad,Afternoon,one,Evening,Economy,,2,10317
