airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Air_India,AI-774,Mumbai,Night,zero,Night,Business,,1,32556
Air_India,AI-619,Mumbai,Night,one,Morning,Business,,1,44260
Air_India,AI-867,Mumbai,Night,one,Morning,Business,,1,54306
Air_India,AI-867,Mumbai,Night,one,Afternoon,Business,17,1,54306
Air_India,AI-867,Mumbai,Night,one,Evening,Business,,1,54306
Air_India,AI-867,Mumbai,Night,one,Night,Business,,1,54306
Vistara,UK-940,Mumbai,Evening,one,Evening,Business,,1,73917
Vistara,UK-996,Mumbai,Evening,one,Evening,Business,,1,73917
Vistara,UK-988,Mumbai,Night,one,Evening,Business,,1,79181
Vistara,UK-940,Mumbai,Evening,one,Night,Business,25,1,90157
Vistara,UK-996,Mumbai,Evening,one,Night,Business,,1,90157
Vistara,UK-988,Mumbai,Night,one,Night,Business,,1,95421
Air_India,AI-774,Mumbai,Night,zero,Night,Business,,2,32556
Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Business,,2,40172
Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Business,,2,40172
Air_India,AI-619,Mumbai,Night,one,Morning,Business,,2,44260
Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Business,,2,50942
Air_India,AI-639,Mumbai,Morning,one,Evening,Business,,2,53746
Air_India,AI-687,Mumbai,Afternoon,one,Night,Business,,2,54306
Air_India,AI-806,Mumbai,Early_Morning,one,Afternoon,Business,,2,54306
Air_India,AI-635,Mumbai,Early_Morning,one,Afternoon,Business,,2,54306
Air_India,AI-809,Mumbai,Morning,one,Evening,Business,,2,54306
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Business,,2,54306
Air_India,AI-867,Mumbai,Night,one,Morning,Business,,2,54306
Air_India,AI-809,Mumbai,Morning,one,Night,Business,,2,54306
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Business,,2,54306
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Business,,2,54306
Air_India,AI-660,Mumbai,Evening,one,Morning,Business,15,2,54306
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Business,,2,54306
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Business,17,2,54306
Air_India,AI-867,Mumbai,Night,one,Afternoon,Business,17,2,54306
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Business,,2,54306
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Business,,2,54306
