airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
GO_FIRST,G8-511,Mumbai,Early_Morning,zero,Early_Morning,Economy,,1,7412
Indigo,6E-5343,Mumbai,Night,zero,Late_Night,Economy,,1,7413
GO_FIRST,G8-339,Mumbai,Evening,one,Early_Morning,Economy,14,1,7412
SpiceJet,SG-3440,Mumbai,Afternoon,one,Evening,Economy,,1,7728
Air_India,AI-675,Mumbai,Early_Morning,zero,Morning,Economy,,1,8253
Indigo,6E-395,Mumbai,Evening,zero,Evening,Economy,,1,9093
Indigo,6E-6014,Mumbai,Early_Morning,zero,Morning,Economy,,1,9093
Indigo,6E-6749,Mumbai,Early_Morning,zero,Morning,Economy,,1,9093
SpiceJet,SG-467,Mumbai,Evening,zero,Night,Economy,,1,8778
Vistara,UK-910,Mumbai,Evening,one,Evening,Economy,,1,11129
Vistara,UK-940,Mumbai,Evening,one,Evening,Economy,,1,11664
GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Economy,,1,11377
GO_FIRST,G8-329,Mumbai,Early_Morning,one,Night,Economy,,1,11377
Air_India,AI-888,Mumbai,Evening,one,Evening,Economy,,1,11508
Air_India,AI-660,Mumbai,Evening,one,Evening,Economy,25,1,11508
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Economy,,1,11508
Air_India,AI-660,Mumbai,Evening,one,Night,Economy,,1,11508
Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Economy,,1,11617
Air_India,AI-631,Mumbai,Evening,two_or_more,Night,Economy,27,1,11617
Air_India,AI-888,Mumbai,Evening,one,Morning,Economy,14,1,11928
Air_India,AI-660,Mumbai,Evening,one,Morning,Economy,,1,11928
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Economy,,1,11928
Air_India,AI-867,Mumbai,Night,one,Evening,Economy,,1,11928
Air_India,AI-867,Mumbai,Night,one,Night,Economy,,1,11928
SpiceJet,SG-8710,Mumbai,Night,one,Morning,Economy,,1,12007
Vistara,UK-944,Mumbai,Afternoon,one,Evening,Economy,,1,12557
SpiceJet,SG-8158,Mumbai,Evening,one,Morning,Economy,,1,12217
Air_India,AI-867,Mumbai,Night,one,Morning,Economy,,1,12348
Indigo,6E-2077,Mumbai,Afternoon,one,Night,Economy,,1,12974
Air_India,AI-867,Mumbai,Night,one,Night,Economy,,1,12637
Air_India,AI-660,Mumbai,Evening,one,Night,Economy,,1,12637
Air_India,AI-442,Mumbai,Afternoon,one,Night,Economy,,1,12637
Indigo,6E-6326,Mumbai,Afternoon,zero,Afternoon,Economy,,1,12663
Air_India,AI-660,Mumbai,Evening,one,Evening,Economy,,1,12915
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Economy,,1,12915
Vistara,UK-773,Mumbai,Evening,zero,Evening,Economy,,1,13293
Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Economy,,1,13293
Vistara,UK-775,Mumbai,Afternoon,zero,Evening,Economy,,1,13293
Air_India,AI-631,Mumbai,Evening,two_or_more,Afternoon,Economy,,1,13003
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Economy,,1,13608
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Economy,,1,13608
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Economy,,1,13608
Indigo,6E-416,Mumbai,Evening,one,Night,Economy,,1,13871
Air_India,AI-867,Mumbai,Night,one,Afternoon,Economy,17,1,14028
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Economy,,1,14763
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Economy,,1,14556
Vistara,UK-960,Mumbai,Morning,one,Evening,Economy,,1,15078
Air_India,AI-867,Mumbai,Night,one,Afternoon,Economy,,1,15134
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Economy,,1,15134
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Economy,,1,15134
Indigo,6E-5392,Mumbai,Evening,one,Night,Economy,,1,15446
Vistara,UK-996,Mumbai,Evening,one,Evening,Economy,,1,15918
Indigo,6E-168,Mumbai,Morning,one,Evening,Economy,,1,15656
Indigo,6E-168,Mumbai,Morning,one,Night,Economy,,1,15971
Air_India,AI-660,Mumbai,Evening,one,Evening,Economy,,1,16013
Air_India,AI-660,Mumbai,Evening,one,Evening,Economy,,1,16013
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Economy,,1,16013
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Economy,,1,16013
GO_FIRST,G8-317,Mumbai,Early_Morning,one,Evening,Economy,,1,16917
Indigo,6E-354,Mumbai,Afternoon,one,Evening,Economy,,1,17126
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Economy,,1,17493
Vistara,UK-960,Mumbai,Morning,one,Evening,Economy,,1,17808
SpiceJet,SG-4417,Mumbai,Evening,one,Evening,Economy,,1,17571
Indigo,6E-205,Mumbai,Morning,one,Afternoon,Economy,7,1,18386
Indigo,6E-5208,Mumbai,Evening,one,Night,Economy,,1,18596
Indigo,6E-5217,Mumbai,Evening,one,Night,Economy,,1,18701
Vistara,UK-988,Mumbai,Night,one,Evening,Economy,,1,19068
Indigo,6E-5342,Mumbai,Afternoon,one,Night,Economy,,1,18806
Indigo,6E-5338,Mumbai,Morning,one,Afternoon,Economy,,1,18858
Indigo,6E-5366,Mumbai,Morning,one,Evening,Economy,,1,18858
Indigo,6E-5338,Mumbai,Morning,one,Evening,Economy,,1,18858
Indigo,6E-363,Mumbai,Morning,one,Evening,Economy,,1,19068
AirAsia,I5-942,Mumbai,Afternoon,one,Evening,Economy,,1,19406
Indigo,6E-219,Mumbai,Afternoon,one,Night,Economy,,1,20066
Indigo,6E-219,Mumbai,Afternoon,one,Night,Economy,,1,20066
SpiceJet,SG-241,Mumbai,Early_Morning,zero,Morning,Economy,,1,20328
Indigo,6E-5017,Mumbai,Morning,one,Evening,Economy,,1,20381
Indigo,6E-5375,Mumbai,Evening,one,Night,Economy,,1,20906
Indigo,6E-5308,Mumbai,Afternoon,one,Night,Economy,,1,20906
Indigo,6E-5312,Mumbai,Morning,one,Evening,Economy,,1,20906
Indigo,6E-312,Mumbai,Early_Morning,one,Afternoon,Economy,,1,21431
Indigo,6E-5359,Mumbai,Early_Morning,one,Afternoon,Economy,,1,22481
Indigo,6E-5209,Mumbai,Early_Morning,one,Afternoon,Economy,,1,22481
Indigo,6E-5302,Mumbai,Morning,one,Afternoon,Economy,,1,23213
Indigo,6E-236,Mumbai,Evening,one,Night,Economy,,1,23686
Vistara,UK-994,Mumbai,Morning,one,Evening,Economy,,1,24108
Indigo,6E-6463,Mumbai,Early_Morning,one,Afternoon,Economy,,1,24476
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Evening,Economy,,1,26208
Vistara,UK-994,Mumbai,Morning,one,Evening,Economy,,1,26838
Vistara,UK-852,Mumbai,Afternoon,two_or_more,Evening,Economy,,1,27091
SpiceJet,SG-241,Mumbai,Early_Morning,zero,Morning,Economy,,2,7412
Vistara,UK-771,Mumbai,Early_Morning,zero,Morning,Economy,,2,7413
GO_FIRST,G8-511,Mumbai,Early_Morning,zero,Early_Morning,Economy,,2,7412
GO_FIRST,G8-520,Mumbai,Night,zero,Night,Economy,,2,7412
Indigo,6E-5343,Mumbai,Night,zero,Late_Night,Economy,,2,7413
Air_India,AI-675,Mumbai,Early_Morning,zero,Morning,Economy,,2,7413
Air_India,AI-774,Mumbai,Night,zero,Night,Economy,,2,7413
GO_FIRST,G8-322,Mumbai,Night,one,Early_Morning,Economy,,2,7412
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Economy,,2,7412
GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Economy,,2,7412
GO_FIRST,G8-339,Mumbai,Evening,one,Early_Morning,Economy,14,2,7412
GO_FIRST,G8-329,Mumbai,Early_Morning,one,Night,Economy,,2,7412
SpiceJet,SG-8710,Mumbai,Night,one,Night,Economy,,2,7412
SpiceJet,SG-8158,Mumbai,Evening,one,Night,Economy,,2,7412
SpiceJet,SG-401,Mumbai,Early_Morning,zero,Morning,Economy,,2,7518
SpiceJet,SG-163,Mumbai,Afternoon,one,Afternoon,Economy,,2,7518
SpiceJet,SG-251,Mumbai,Evening,one,Night,Economy,,2,7728
SpiceJet,SG-3440,Mumbai,Afternoon,one,Evening,Economy,,2,7728
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Night,Economy,8,2,7834
Indigo,6E-6014,Mumbai,Early_Morning,zero,Morning,Economy,,2,8253
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Evening,Economy,,2,10354
Air_India,AI-619,Mumbai,Night,one,Morning,Economy,,2,10773
Vistara,UK-970,Mumbai,Morning,one,Evening,Economy,,2,11129
Indigo,6E-544,Mumbai,Afternoon,one,Night,Economy,9,2,11036
Vistara,UK-960,Mumbai,Morning,one,Evening,Economy,,2,11664
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Economy,,2,11664
Air_India,AI-809,Mumbai,Morning,one,Evening,Economy,,2,11508
Air_India,AI-867,Mumbai,Night,one,Morning,Economy,,2,11508
Air_India,AI-809,Mumbai,Morning,one,Night,Economy,,2,11508
Air_India,AI-888,Mumbai,Evening,one,Morning,Economy,14,2,11508
Air_India,AI-660,Mumbai,Evening,one,Morning,Economy,15,2,11508
Air_India,AI-809,Mumbai,Morning,one,Morning,Economy,,2,11508
Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Economy,,2,11617
Air_India,AI-631,Mumbai,Evening,two_or_more,Night,Economy,27,2,11617
Indigo,6E-6721,Mumbai,Early_Morning,one,Evening,Economy,,2,11714
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Economy,,2,11928
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Economy,,2,11928
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Economy,,2,11928
Air_India,AI-867,Mumbai,Night,one,Evening,Economy,,2,11928
Air_India,AI-888,Mumbai,Evening,one,Evening,Economy,,2,11928
