airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Air_India,AI-888,Mumbai,Evening,zero,Night,Business,,1,25600
Air_India,AI-867,Mumbai,Night,zero,Night,Business,,1,25600
Air_India,AI-631,Mumbai,Evening,one,Morning,Business,,1,36484
Air_India,AI-637,Mumbai,Evening,one,Night,Business,,1,37274
Vistara,UK-996,Mumbai,Evening,zero,Night,Business,,1,44652
Vistara,UK-940,Mumbai,Evening,zero,Night,Business,,1,44652
Air_India,AI-619,Mumbai,Night,one,Afternoon,Business,,1,44438
Air_India,AI-619,Mumbai,Night,one,Evening,Business,,1,44438
Vistara,UK-875,Mumbai,Evening,one,Morning,Business,,1,49468
Vistara,UK-875,Mumbai,Evening,one,Afternoon,Business,,1,49468
Vistara,UK-875,Mumbai,Evening,one,Afternoon,Business,,1,49468
Air_India,AI-619,Mumbai,Night,one,Morning,Business,,1,49478
Vistara,UK-988,Mumbai,Night,zero,Night,Business,,1,49916
Vistara,UK-875,Mumbai,Evening,one,Evening,Business,,1,57308
Air_India,AI-681,Mumbai,Evening,one,Night,Business,,1,59964
Air_India,AI-774,Mumbai,Night,one,Morning,Business,,1,61261
Air_India,AI-774,Mumbai,Night,one,Afternoon,Business,16,1,61261
Air_India,AI-774,Mumbai,Night,one,Evening,Business,,1,61261
Air_India,AI-774,Mumbai,Night,one,Night,Business,,1,61261
Vistara,UK-865,Mumbai,Evening,one,Morning,Business,,1,73536
Vistara,UK-865,Mumbai,Evening,one,Night,Business,,1,73536
Vistara,UK-865,Mumbai,Evening,one,Night,Business,,1,73536
Vistara,UK-823,Mumbai,Evening,one,Morning,Business,,1,76829
Vistara,UK-865,Mumbai,Evening,one,Morning,Business,,1,79853
Vistara,UK-865,Mumbai,Evening,one,Afternoon,Business,19,1,90308
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Business,,2,25600
Air_India,AI-809,Mumbai,Morning,zero,Afternoon,Business,,2,25600
Air_India,AI-687,Mumbai,Afternoon,zero,Evening,Business,,2,25600
Air_India,AI-867,Mumbai,Night,zero,Night,Business,,2,25600
Air_India,AI-660,Mumbai,Evening,zero,Night,Business,,2,25600
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Business,,2,25600
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Business,,2,25600
Vistara,UK-958,Mumbai,Afternoon,zero,Afternoon,Business,,2,30092
Air_India,AI-631,Mumbai,Evening,one,Afternoon,Business,,2,36484
Vistara,UK-928,Mumbai,Early_Morning,zero,Morning,Business,,2,37932
Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Business,,2,38044
Vistara,UK-940,Mumbai,Evening,zero,Night,Business,,2,40284
Air_India,AI-625,Mumbai,Morning,one,Morning,Business,,2,40570
Vistara,UK-988,Mumbai,Night,zero,Night,Business,,2,42412
Vistara,UK-613,Mumbai,Afternoon,one,Evening,Business,,2,42445
Air_India,AI-649,Mumbai,Early_Morning,one,Early_Morning,Business,,2,42240
Vistara,UK-970,Mumbai,Morning,zero,Morning,Business,,2,44652
Air_India,AI-619,Mumbai,Night,one,Morning,Business,,2,44438
Air_India,AI-619,Mumbai,Night,one,Afternoon,Business,,2,44438
Air_India,AI-619,Mumbai,Night,one,Night,Business,,2,44438
Vistara,UK-875,Mumbai,Evening,one,Morning,Business,,2,45133
Vistara,UK-875,Mumbai,Evening,one,Afternoon,Business,,2,45133
Vistara,UK-875,Mumbai,Evening,one,Afternoon,Business,,2,45133
Air_India,AI-649,Mumbai,Early_Morning,one,Late_Night,Business,,2,46720
Vistara,UK-877,Mumbai,Morning,one,Morning,Business,,2,47384
Vistara,UK-877,Mumbai,Morning,one,Afternoon,Business,,2,47384
Vistara,UK-621,Mumbai,Afternoon,one,Evening,Business,,2,48493
Vistara,UK-944,Mumbai,Afternoon,zero,Evening,Business,,2,49916
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Business,,2,50980
Air_India,AI-683,Mumbai,Night,one,Evening,Business,,2,50980
Air_India,AI-669,Mumbai,Morning,one,Night,Business,,2,51047
Air_India,AI-669,Mumbai,Morning,one,Evening,Business,,2,51047
Vistara,UK-877,Mumbai,Morning,one,Afternoon,Business,,2,51719
Vistara,UK-910,Mumbai,Evening,zero,Evening,Business,,2,52044
Vistara,UK-651,Mumbai,Evening,one,Evening,Business,,2,53220
Air_India,AI-679,Mumbai,Morning,one,Evening,Business,,2,53570
Vistara,UK-996,Mumbai,Evening,zero,Night,Business,,2,55404
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Business,,2,56069
Air_India,AI-639,Mumbai,Morning,one,Night,Business,,2,56069
Air_India,AI-639,Mumbai,Morning,one,Night,Business,,2,56069
Air_India,AI-639,Mumbai,Morning,one,Morning,Business,,2,56069
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Business,,2,56069
Vistara,UK-875,Mumbai,Evening,one,Night,Business,,2,57308
Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Business,,2,57062
Air_India,AI-570,Mumbai,Early_Morning,one,Evening,Business,,2,57062
Air_India,AI-570,Mumbai,Early_Morning,one,Night,Business,,2,57062
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Business,,2,57062
Vistara,UK-823,Mumbai,Evening,one,Night,Business,,2,57789
Vistara,UK-823,Mumbai,Evening,one,Morning,Business,,2,57789
Vistara,UK-863,Mumbai,Morning,one,Night,Business,,2,57856
Vistara,UK-863,Mumbai,Morning,one,Night,Business,,2,57856
Vistara,UK-863,Mumbai,Morning,one,Night,Business,,2,57856
Vistara,UK-851,Mumbai,Early_Morning,one,Night,Business,,2,57856
Vistara,UK-865,Mumbai,Evening,one,Morning,Business,,2,57856
Vistara,UK-851,Mumbai,Early_Morning,one,Night,Business,,2,57856
Vistara,UK-851,Mumbai,Early_Morning,one,Night,Business,,2,57856
Vistara,UK-865,Mumbai,Evening,one,Morning,Business,,2,57856
Vistara,UK-865,Mumbai,Evening,one,Afternoon,Business,19,2,57856
Vistara,UK-863,Mumbai,Morning,one,Morning,Business,,2,57856
Vistara,UK-865,Mumbai,Evening,one,Night,Business,,2,57856
Vistara,UK-863,Mumbai,Morning,one,Morning,Business,,2,57856
Vistara,UK-865,Mumbai,Evening,one,Night,Business,,2,57856
Vistara,UK-851,Mumbai,Early_Morning,one,Morning,Business,,2,57856
Vistara,UK-851,Mumbai,Early_Morning,one,Morning,Business,,2,57856
Vistara,UK-877,Mumbai,Morning,one,Evening,Business,,2,59559
Air_India,AI-774,Mumbai,Night,one,Morning,Business,,2,61261
Air_India,AI-774,Mumbai,Night,one,Afternoon,Business,16,2,61261
Air_India,AI-774,Mumbai,Night,one,Evening,Business,,2,61261
Vistara,UK-825,Mumbai,Morning,one,Night,Business,,2,61709
Vistara,UK-875,Mumbai,Evening,one,Evening,Business,,2,63501
Vistara,UK-853,Mumbai,Afternoon,one,Night,Business,,2,66032
Vistara,UK-853,Mumbai,Afternoon,one,Night,Business,,2,66032
Air_India,AI-671,Mumbai,Morning,one,Evening,Business,,2,68386
Air_India,AI-671,Mumbai,Morning,one,Night,Business,,2,68386
Vistara,UK-863,Mumbai,Morning,one,Afternoon,Business,,2,74628
Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Business,,2,74628
Vistara,UK-775,Mumbai,Afternoon,one,Night,Business,,2,85677
Vistara,UK-771,Mumbai,Early_Morning,one,Night,Business,,2,85677
Vistara,UK-825,Mumbai,Morning,one,Evening,Business,,2,86764
Vistara,UK-771,Mumbai,Early_Morning,one,Evening,Business,,2,87917
