airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Indigo,6E-2752,Chennai,Evening,zero,Night,Economy,,1,15752
Indigo,6E-613,Chennai,Evening,zero,Night,Economy,,1,18902
Air_India,AI-539,Chennai,Evening,zero,Evening,Economy,,1,20268
SpiceJet,SG-612,Chennai,Night,one,Morning,Economy,,2,7352
SpiceJet,SG-612,Chennai,Night,one,Afternoon,Economy,,2,7352
SpiceJet,SG-612,Chennai,Night,one,Night,Economy,24,2,7352
SpiceJet,SG-4010,Chennai,Morning,one,Morning,Economy,,2,7352
SpiceJet,SG-612,Chennai,Night,one,Night,Economy,,2,7352
SpiceJet,SG-4010,Chennai,Morning,one,Late_Night,Economy,,2,7457
Indigo,6E-847,Chennai,Evening,one,Night,Economy,,2,7877
Indigo,6E-605,Chennai,Afternoon,one,Night,Economy,,2,7877
Indigo,6E-605,Chennai,Afternoon,one,Night,Economy,,2,7877
Indigo,6E-6137,Chennai,Morning,one,Night,Economy,,2,7877
Vistara,UK-838,Chennai,Night,zero,Night,Economy,,2,9243
Air_India,AI-538,Chennai,Night,zero,Night,Economy,,2,10398
Indigo,6E-6137,Chennai,Morning,one,Afternoon,Economy,,2,10460
Indigo,6E-5002,Chennai,Morning,zero,Afternoon,Economy,,2,11027
Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Economy,,2,11027
Air_India,AI-766,Chennai,Morning,one,Night,Economy,,2,11238
Vistara,UK-836,Chennai,Morning,zero,Afternoon,Economy,,2,11973
Air_India,AI-766,Chennai,Morning,one,Morning,Economy,,2,11658
Indigo,6E-591,Chennai,Morning,one,Evening,Economy,,2,11752
Indigo,6E-269,Chennai,Morning,one,Evening,Economy,,2,11752
Indigo,6E-613,Chennai,Evening,zero,Night,Economy,,2,12392
Indigo,6E-6137,Chennai,Morning,one,Evening,Economy,,2,12397
AirAsia,I5-319,Chennai,Morning,one,Night,Economy,,2,12529
Vistara,UK-832,Chennai,Early_Morning,zero,Morning,Economy,,2,13233
Indigo,6E-605,Chennai,Afternoon,one,Evening,Economy,,2,13043
Indigo,6E-6137,Chennai,Morning,one,Evening,Economy,,2,13043
Indigo,6E-5038,Chennai,Morning,zero,Morning,Economy,,2,13232
Indigo,6E-2062,Chennai,Evening,zero,Evening,Economy,,2,14072
SpiceJet,SG-520,Chennai,Afternoon,one,Night,Economy,7,2,14178
SpiceJet,SG-520,Chennai,Afternoon,one,Late_Night,Economy,,2,14178
Indigo,6E-6219,Chennai,Morning,one,Evening,Economy,,2,14335
SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Economy,,2,14460
SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Economy,,2,14460
SpiceJet,SG-678,Chennai,Early_Morning,one,Morning,Economy,,2,14460
Indigo,6E-6219,Chennai,Morning,one,Afternoon,Economy,,2,14980
Air_India,AI-766,Chennai,Morning,one,Evening,Economy,,2,15543
Indigo,6E-6006,Chennai,Afternoon,one,Night,Economy,8,2,15626
SpiceJet,SG-678,Chennai,Early_Morning,one,Afternoon,Economy,,2,15929
Air_India,AI-539,Chennai,Evening,zero,Evening,Economy,,2,16383
Air_India,AI-430,Chennai,Morning,zero,Afternoon,Economy,,2,16383
Air_India,AI-549,Chennai,Early_Morning,one,Afternoon,Economy,9,2,16531
Air_India,AI-9894,Chennai,Morning,one,Evening,Economy,10,2,16593
Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Economy,,2,17958
SpiceJet,SG-520,Chennai,Afternoon,one,Evening,Economy,,2,20058
Indigo,6E-269,Chennai,Morning,one,Evening,Economy,10,2,20425
Indigo,6E-6219,Chennai,Morning,one,Evening,Economy,,2,20477
Air_India,AI-672,Chennai,Evening,one,Night,Economy,,2,21213
Air_India,AI-672,Chennai,Evening,one,Night,Economy,,2,21213
Air_India,AI-672,Chennai,Evening,one,Morning,Economy,,2,21213
Air_India,AI-672,Chennai,Evening,one,Morning,Economy,,2,21213
Air_India,AI-672,Chennai,Evening,one,Afternoon,Economy,,2,21213
Air_India,AI-672,Chennai,Evening,one,Evening,Economy,,2,21213
Air_India,AI-672,Chennai,Evening,one,Evening,Economy,,2,21213
Air_India,AI-672,Chennai,Evening,one,Night,Economy,,2,21213
Indigo,6E-269,Chennai,Morning,one,Evening,Economy,,2,22525
Indigo,6E-591,Chennai,Morning,one,Evening,Economy,,2,23260
Indigo,6E-495,Chennai,Early_Morning,one,Morning,Economy,,2,24047
Indigo,6E-495,Chennai,Early_Morning,one,Evening,Economy,,2,24047
Air_India,AI-9894,Chennai,Morning,one,Night,Economy,,2,24363
SpiceJet,SG-8108,Chennai,Night,zero,Late_Night,Economy,,3,7352
SpiceJet,SG-612,Chennai,Night,one,Morning,Economy,,3,7352
SpiceJet,SG-612,Chennai,Night,one,Afternoon,Economy,,3,7352
SpiceJet,SG-4010,Chennai,Morning,one,Late_Night,Economy,,3,7352
SpiceJet,SG-612,Chennai,Night,one,Night,Economy,24,3,7352
SpiceJet,SG-4010,Chennai,Morning,one,Morning,Economy,,3,7352
SpiceJet,SG-612,Chennai,Night,one,Night,Economy,,3,7352
AirAsia,I5-1229,Chennai,Evening,one,Night,Economy,,3,7353
AirAsia,I5-5205,Chennai,Afternoon,one,Night,Economy,,3,7353
AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Economy,,3,7353
AirAsia,I5-5205,Chennai,Afternoon,one,Late_Night,Economy,,3,7353
AirAsia,I5-319,Chennai,Morning,one,Night,Economy,,3,7353
Vistara,UK-838,Chennai,Night,zero,Night,Economy,,3,7773
SpiceJet,SG-329,Chennai,Afternoon,one,Evening,Economy,,3,7457
Indigo,6E-2752,Chennai,Evening,zero,Night,Economy,,3,7562
AirAsia,I5-517,Chennai,Morning,two_or_more,Night,Economy,,3,7845
Indigo,6E-847,Chennai,Evening,one,Night,Economy,,3,7877
Indigo,6E-605,Chennai,Afternoon,one,Night,Economy,,3,7877
Indigo,6E-6006,Chennai,Afternoon,one,Night,Economy,8,3,7877
Indigo,6E-605,Chennai,Afternoon,one,Night,Economy,,3,7877
Indigo,6E-6137,Chennai,Morning,one,Night,Economy,,3,7877
Indigo,6E-6219,Chennai,Morning,one,Evening,Economy,,3,9169
SpiceJet,SG-8104,Chennai,Early_Morning,zero,Morning,Economy,,3,9661
Indigo,6E-2065,Chennai,Early_Morning,zero,Morning,Economy,,3,10187
Indigo,6E-6219,Chennai,Morning,one,Afternoon,Economy,,3,10460
Indigo,6E-515,Chennai,Morning,one,Evening,Economy,,3,10460
Vistara,UK-832,Chennai,Early_Morning,zero,Morning,Economy,,3,10923
Air_India,AI-766,Chennai,Morning,one,Night,Economy,,3,10608
Indigo,6E-605,Chennai,Afternoon,one,Evening,Economy,,3,11106
SpiceJet,SG-731,Chennai,Early_Morning,one,Night,Economy,,3,11133
Air_India,AI-569,Chennai,Early_Morning,one,Afternoon,Economy,,3,11448
Air_India,AI-569,Chennai,Early_Morning,one,Evening,Economy,,3,11448
Air_India,AI-569,Chennai,Early_Morning,one,Night,Economy,,3,11448
Air_India,AI-569,Chennai,Early_Morning,one,Night,Economy,,3,11448
Air_India,AI-569,Chennai,Early_Morning,one,Night,Economy,,3,11448
Air_India,AI-766,Chennai,Morning,one,Morning,Economy,25,3,11448
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Economy,,3,11448
Air_India,AI-766,Chennai,Morning,one,Afternoon,Economy,,3,11448
Indigo,6E-6137,Chennai,Morning,one,Evening,Economy,,3,11657
Indigo,6E-6137,Chennai,Morning,one,Evening,Economy,,3,11752
SpiceJet,SG-678,Chennai,Early_Morning,one,Afternoon,Economy,,3,11836
SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Economy,,3,11836
SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Economy,,3,11836
SpiceJet,SG-678,Chennai,Early_Morning,one,Morning,Economy,,3,11836
Indigo,6E-613,Chennai,Evening,zero,Night,Economy,,3,12392
Indigo,6E-269,Chennai,Morning,one,Evening,Economy,,3,12397
Indigo,6E-269,Chennai,Morning,one,Evening,Economy,10,3,12397
Air_India,AI-538,Chennai,Night,zero,Night,Economy,,3,12498
Vistara,UK-836,Chennai,Morning,zero,Afternoon,Economy,,3,13233
Vistara,UK-834,Chennai,Evening,zero,Evening,Economy,,3,13233
Air_India,AI-440,Chennai,Early_Morning,zero,Morning,Economy,,3,13548
Indigo,6E-591,Chennai,Morning,one,Evening,Economy,,3,13689
Vistara,UK-822,Chennai,Morning,one,Evening,Economy,10,3,14283
Vistara,UK-822,Chennai,Morning,one,Night,Economy,,3,14283
Vistara,UK-822,Chennai,Morning,one,Night,Economy,,3,14283
