airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Economy,,1,6343
Indigo,6E-514,Hyderabad,Afternoon,zero,Afternoon,Economy,,1,8023
AirAsia,I5-1518,Hyderabad,Evening,one,Morning,Economy,,1,10018
Indigo,6E-438,Hyderabad,Evening,zero,Night,Economy,,1,12118
Indigo,6E-6216,Hyderabad,Night,zero,Night,Economy,,1,12118
Indigo,6E-626,Hyderabad,Afternoon,one,Evening,Economy,,1,12118
Indigo,6E-793,Hyderabad,Afternoon,one,Night,Economy,,1,12118
Indigo,6E-7298,Hyderabad,Afternoon,one,Night,Economy,,1,12118
Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Economy,,1,16738
Vistara,UK-880,Hyderabad,Afternoon,one,Evening,Economy,,1,16738
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Economy,,1,19363
Air_India,AI-840,Hyderabad,Night,one,Night,Economy,,1,22933
Air_India,AI-840,Hyderabad,Night,one,Evening,Economy,,1,23773
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Economy,,1,24193
Air_India,AI-840,Hyderabad,Night,one,Morning,Economy,,1,25138
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Economy,,1,29128
Air_India,AI-840,Hyderabad,Night,one,Night,Economy,,1,29128
AirAsia,I5-510,Hyderabad,Early_Morning,zero,Morning,Economy,,2,4454
Air_India,AI-9893,Hyderabad,Early_Morning,zero,Early_Morning,Economy,,2,4453
Indigo,6E-531,Hyderabad,Early_Morning,zero,Early_Morning,Economy,,2,5293
Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Economy,,2,6343
Indigo,6E-6151,Hyderabad,Morning,zero,Morning,Economy,,2,6658
Indigo,6E-514,Hyderabad,Afternoon,zero,Afternoon,Economy,,2,6658
Indigo,6E-6216,Hyderabad,Night,zero,Night,Economy,,2,7078
AirAsia,I5-1518,Hyderabad,Evening,one,Early_Morning,Economy,,2,8108
AirAsia,I5-1518,Hyderabad,Evening,one,Morning,Economy,,2,8108
Indigo,6E-438,Hyderabad,Evening,zero,Night,Economy,,2,8548
Indigo,6E-7298,Hyderabad,Afternoon,one,Night,Economy,,2,9435
Indigo,6E-793,Hyderabad,Afternoon,one,Night,Economy,,2,10585
Air_India,AI-698,Hyderabad,Night,one,Early_Morning,Economy,,2,10963
Indigo,6E-6066,Hyderabad,Morning,one,Afternoon,Economy,,2,10968
Indigo,6E-413,Hyderabad,Early_Morning,one,Afternoon,Economy,,2,10968
Indigo,6E-6066,Hyderabad,Morning,one,Evening,Economy,10,2,11735
Indigo,6E-743,Hyderabad,Early_Morning,two_or_more,Night,Economy,,2,11840
Indigo,6E-827,Hyderabad,Morning,one,Afternoon,Economy,,2,12118
Indigo,6E-626,Hyderabad,Afternoon,one,Evening,Economy,,2,12118
Indigo,6E-6591,Hyderabad,Afternoon,one,Evening,Economy,,2,12118
Indigo,6E-413,Hyderabad,Early_Morning,one,Afternoon,Economy,,2,12118
Indigo,6E-6591,Hyderabad,Afternoon,one,Night,Economy,6,2,12118
Indigo,6E-6366,Hyderabad,Afternoon,one,Evening,Economy,,2,12118
Indigo,6E-827,Hyderabad,Morning,one,Evening,Economy,,2,12118
Indigo,6E-6591,Hyderabad,Afternoon,one,Night,Economy,,2,12118
