airline,flight,source_city,departure_time,stops,arrival_time,class,duration,days_left,price
Indigo,6E-5208,Mumbai,Evening,one,Late_Night,Economy,,1,8883
Indigo,6E-5217,Mumbai,Evening,one,Late_Night,Economy,,1,8988
Vistara,UK-825,Mumbai,Morning,zero,Morning,Economy,,1,9513
Air_India,AI-442,Mumbai,Afternoon,one,Night,Economy,8,1,9201
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Economy,,1,9201
Air_India,AI-867,Mumbai,Night,one,Evening,Economy,,1,9201
Air_India,AI-888,Mumbai,Evening,one,Evening,Economy,24,1,9201
Air_India,AI-660,Mumbai,Evening,one,Evening,Economy,,1,9201
Air_India,AI-867,Mumbai,Night,one,Night,Economy,,1,9201
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Economy,,1,9201
Air_India,AI-888,Mumbai,Evening,one,Night,Economy,,1,9201
Indigo,6E-5371,Mumbai,Evening,one,Late_Night,Economy,,1,9933
Air_India,AI-867,Mumbai,Night,one,Morning,Economy,,1,10703
Air_India,AI-888,Mumbai,Evening,one,Morning,Economy,,1,10703
Air_India,AI-660,Mumbai,Evening,one,Morning,Economy,,1,10703
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Economy,,1,10703
Vistara,UK-910,Mumbai,Evening,one,Morning,Economy,,1,11307
Vistara,UK-910,Mumbai,Evening,one,Evening,Economy,,1,11307
Vistara,UK-910,Mumbai,Evening,one,Night,Economy,,1,11307
Indigo,6E-5214,Mumbai,Morning,one,Evening,Economy,,1,11141
Vistara,UK-958,Mumbai,Afternoon,one,Morning,Economy,,1,11843
Vistara,UK-960,Mumbai,Morning,one,Morning,Economy,22,1,11843
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Economy,,1,11843
Vistara,UK-960,Mumbai,Morning,one,Evening,Economy,,1,11843
Indigo,6E-5366,Mumbai,Morning,one,Afternoon,Economy,,1,11561
Indigo,6E-5338,Mumbai,Morning,one,Afternoon,Economy,,1,11561
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Economy,,1,11627
Vistara,UK-940,Mumbai,Evening,one,Morning,Economy,,1,13182
Vistara,UK-940,Mumbai,Evening,one,Evening,Economy,,1,13182
Vistara,UK-940,Mumbai,Evening,one,Night,Economy,,1,13182
Vistara,UK-940,Mumbai,Evening,one,Night,Economy,27,1,13182
Indigo,6E-5317,Mumbai,Afternoon,one,Night,Economy,,1,12926
SpiceJet,SG-475,Mumbai,Night,one,Evening,Economy,,1,13713
Vistara,UK-944,Mumbai,Afternoon,one,Night,Economy,,1,14074
Vistara,UK-958,Mumbai,Afternoon,one,Night,Economy,,1,14074
Vistara,UK-960,Mumbai,Morning,one,Night,Economy,,1,14074
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Economy,,1,14074
Vistara,UK-944,Mumbai,Afternoon,one,Evening,Economy,,1,14074
Indigo,6E-6051,Mumbai,Evening,one,Night,Economy,,1,13871
SpiceJet,SG-251,Mumbai,Night,zero,Night,Economy,,1,14238
Indigo,6E-5366,Mumbai,Morning,one,Evening,Economy,,1,14238
Air_India,AI-675,Mumbai,Early_Morning,one,Evening,Economy,,1,14658
Indigo,6E-5312,Mumbai,Morning,one,Afternoon,Economy,,1,14763
Indigo,6E-711,Mumbai,Afternoon,one,Night,Economy,,1,15078
Air_India,AI-867,Mumbai,Night,one,Afternoon,Economy,,1,15092
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Economy,,1,15092
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Economy,,1,15092
Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Economy,,1,15092
Indigo,6E-219,Mumbai,Afternoon,one,Evening,Economy,,1,15446
Indigo,6E-5208,Mumbai,Evening,one,Night,Economy,,1,15498
Indigo,6E-5217,Mumbai,Evening,one,Night,Economy,,1,15603
Indigo,6E-5375,Mumbai,Evening,zero,Evening,Economy,,1,15708
Indigo,6E-5368,Mumbai,Night,zero,Night,Economy,,1,15708
Indigo,6E-5308,Mumbai,Afternoon,zero,Evening,Economy,,1,15708
Indigo,6E-5379,Mumbai,Evening,zero,Night,Economy,,1,15708
Vistara,UK-996,Mumbai,Evening,one,Morning,Economy,,1,16653
Vistara,UK-996,Mumbai,Evening,one,Evening,Economy,,1,16653
Indigo,6E-6809,Mumbai,Evening,one,Night,Economy,,1,16548
Indigo,6E-354,Mumbai,Afternoon,one,Night,Economy,,1,17126
