airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,24,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,24,6776
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,12,25,4452
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,25,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,25,6461
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,12,26,4452
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,26,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,26,6461
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,12,27,4452
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,27,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,27,6461
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,12,28,4452
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,28,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,28,6776
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,12,29,4452
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,29,6776
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,29,10979
GO_FIRST,G8-426,Hyderabad,Night,one,Morning,Bangalore,Economy,12,30,4452
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,30,6776
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,30,7196
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,31,6776
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,31,6776
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,32,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,32,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,33,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,33,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,34,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,34,6776
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,35,6776
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,35,6776
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,36,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,36,10979
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,37,6776
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,37,7196
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,38,6776
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,38,7091
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,39,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,39,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,40,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,40,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,41,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,41,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,42,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,42,6461
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,43,6461
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Economy,15,43,10979
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,12,44,7196
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,2,17053
Air_India,AI-543,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,11,3,16843
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,3,17788
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,3,20098
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,4,11319
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,4,11698
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,4,12747
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,5,10069
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,5,10783
Air_India,AI-543,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,11,5,11698
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,6,12118
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,6,12747
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,6,13798
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,7,11854
Air_India,AI-543,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,11,7,12118
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,7,14533
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,8,12118
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,8,13798
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,9,11319
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,9,14638
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,10,12747
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,10,12747
Air_India,AI-543,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,11,10,14638
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,11,10069
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,11,10069
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,11,12118
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,12,10069
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,12,10069
Air_India,AI-543,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,11,12,12118
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,13,10069
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,13,11319
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,13,12118
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,14,10069
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,14,10783
Air_India,AI-543,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,11,14,12118
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,15,10058
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,15,11108
Air_India,AI-543,Hyderabad,Morning,two_or_more,Night,Kolkata,Economy,11,15,13798
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,16,5960
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,16,7320
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,16,9490
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,17,5960
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,17,6170
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,17,6231
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,18,5960
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,18,5734
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,18,6170
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,19,5960
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,19,5960
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,19,5734
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,20,5960
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,20,5734
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,20,6170
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,21,4789
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,21,5960
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,21,5960
Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,Economy,11,22,5209
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,12,22,5960
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Economy,23,22,5960
