airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Indigo,6E-5366,Mumbai,Morning,zero,Morning,Bangalore,Economy,,25,2124
AirAsia,I5-336,Mumbai,Night,zero,Night,Bangalore,Economy,,25,2124
AirAsia,I5-1569,Mumbai,Night,zero,Night,Bangalore,Economy,,25,2124
Air_India,AI-639,Mumbai,Morning,zero,Morning,Bangalore,Economy,,25,2132
Air_India,AI-607,Mumbai,Evening,zero,Evening,Bangalore,Economy,,25,2132
Indigo,6E-6463,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,,25,2335
SpiceJet,SG-475,Mumbai,Night,one,Morning,Bangalore,Economy,,25,3408
AirAsia,I5-620,Mumbai,Early_Morning,one,Night,Bangalore,Economy,,25,3543
Air_India,AI-619,Mumbai,Night,one,Afternoon,Bangalore,Economy,,25,3623
Air_India,AI-619,Mumbai,Night,one,Night,Bangalore,Economy,26,25,3633
SpiceJet,SG-455,Mumbai,Afternoon,one,Morning,Bangalore,Economy,,25,3670
Air_India,AI-685,Mumbai,Early_Morning,one,Night,Bangalore,Economy,,25,3885
Air_India,AI-681,Mumbai,Evening,one,Afternoon,Bangalore,Economy,,25,3951
Indigo,6E-6809,Mumbai,Evening,one,Night,Bangalore,Economy,,25,3956
SpiceJet,SG-488,Mumbai,Morning,one,Morning,Bangalore,Economy,,25,4038
Indigo,6E-6818,Mumbai,Evening,one,Night,Bangalore,Economy,,25,4056
Indigo,6E-5209,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,,25,4056
Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,,25,4056
Indigo,6E-5371,Mumbai,Evening,one,Late_Night,Bangalore,Economy,,25,4056
Indigo,6E-5208,Mumbai,Evening,one,Night,Bangalore,Economy,,25,4056
Indigo,6E-354,Mumbai,Afternoon,one,Evening,Bangalore,Economy,,25,4056
Indigo,6E-6818,Mumbai,Evening,one,Late_Night,Bangalore,Economy,,25,4056
Indigo,6E-5359,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,,25,4056
Indigo,6E-5217,Mumbai,Evening,one,Night,Bangalore,Economy,,25,4056
Indigo,6E-354,Mumbai,Afternoon,one,Evening,Bangalore,Economy,,25,4056
Indigo,6E-5209,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,,25,4056
Indigo,6E-5312,Mumbai,Morning,one,Evening,Bangalore,Economy,,25,4056
Indigo,6E-5208,Mumbai,Evening,one,Late_Night,Bangalore,Economy,,25,4056
Indigo,6E-354,Mumbai,Afternoon,one,Night,Bangalore,Economy,8,25,4056
GO_FIRST,G8-575,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,,25,4081
Indigo,6E-5307,Mumbai,Morning,one,Afternoon,Bangalore,Economy,,25,4284
Indigo,6E-5375,Mumbai,Evening,one,Night,Bangalore,Economy,,25,4284
Indigo,6E-5308,Mumbai,Afternoon,one,Night,Bangalore,Economy,,25,4284
Indigo,6E-5307,Mumbai,Morning,one,Evening,Bangalore,Economy,,25,4284
Vistara,UK-877,Mumbai,Morning,one,Evening,Bangalore,Economy,,25,4658
Vistara,UK-873,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,,25,4658
Vistara,UK-875,Mumbai,Evening,one,Morning,Bangalore,Economy,,25,4658
Vistara,UK-877,Mumbai,Morning,one,Morning,Bangalore,Economy,,25,4658
Vistara,UK-873,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,,25,4658
GO_FIRST,G8-331,Mumbai,Morning,one,Afternoon,Bangalore,Economy,,25,4501
Indigo,6E-5202,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4,25,4573
Air_India,AI-663,Mumbai,Afternoon,one,Night,Bangalore,Economy,,25,4620
GO_FIRST,G8-390,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,8,25,4731
Indigo,6E-5332,Mumbai,Early_Morning,one,Afternoon,Bangalore,Economy,,25,4917
GO_FIRST,G8-364,Mumbai,Evening,one,Night,Bangalore,Economy,,25,5102
