airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,,1,5953
SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,,1,5953
AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,,1,5956
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,,1,5955
Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,,1,5955
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,,1,5955
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,,1,6060
Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,,1,6060
GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,,1,5954
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,,1,5954
GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,,1,5954
GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,,1,5954
Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,,1,5955
Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,,1,5955
Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,,1,5955
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,,1,5955
Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,,1,5955
Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,,1,5955
AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,,1,5949
AirAsia,I5-747,Delhi,Evening,one,Morning,Mumbai,Economy,,1,5949
GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,,1,5954
GO_FIRST,G8-101,Delhi,Early_Morning,one,Night,Mumbai,Economy,,1,5954
GO_FIRST,G8-103,Delhi,Evening,one,Morning,Mumbai,Economy,,1,5954
Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,,1,5955
Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,,1,6165
Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,,1,6690
