airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
GO_FIRST,G8-812,Bangalore,Night,one,Morning,Hyderabad,Economy,12,44,4403
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,12,44,6200
GO_FIRST,G8-812,Bangalore,Night,one,Morning,Hyderabad,Economy,12,45,4713
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,12,45,6200
GO_FIRST,G8-812,Bangalore,Night,one,Morning,Hyderabad,Economy,12,46,4713
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,12,46,6200
GO_FIRST,G8-812,Bangalore,Night,one,Morning,Hyderabad,Economy,12,47,4713
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,12,47,6200
Vistara,UK-755,Bangalore,Morning,two_or_more,Morning,Hyderabad,Economy,23,47,8806
GO_FIRST,G8-812,Bangalore,Night,one,Morning,Hyderabad,Economy,12,48,4713
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,12,48,6200
GO_FIRST,G8-812,Bangalore,Night,one,Morning,Hyderabad,Economy,12,49,4713
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Economy,12,49,6200
Vistara,UK-755,Bangalore,Morning,two_or_more,Morning,Hyderabad,Economy,23,49,8934
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,5,12412
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,7,12412
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,9,13158
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,10,13930
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,12,12412
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,14,12412
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,16,8084
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,17,7724
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,19,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,21,8273
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,23,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,24,7748
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,26,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,28,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,30,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,31,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,33,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,35,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,37,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,38,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,40,7433
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,42,7433
Air_India,AI-9876,Bangalore,Afternoon,one,Early_Morning,Chennai,Economy,16,44,5221
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,44,7433
Air_India,AI-516,Bangalore,Early_Morning,one,Night,Chennai,Economy,15,46,3478
Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12,47,7433
Air_India,AI-516,Bangalore,Early_Morning,one,Night,Chennai,Economy,15,49,3478
Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Economy,28,1,14889
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,36,1,19201
Vistara,UK-776,Kolkata,Evening,one,Night,Delhi,Economy,28,1,20808
Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Economy,28,2,16569
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,36,2,17996
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,12,4,13524
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15,4,14364
Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Economy,28,4,14154
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,4,22344
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,12,5,13524
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15,5,14889
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,5,19201
Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Economy,28,6,13734
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,12,6,14259
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15,6,16149
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,6,19201
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,12,7,13524
Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Economy,28,7,13734
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15,7,15414
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,7,19915
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,12,8,13629
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15,8,15519
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,8,19201
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,12,9,13629
Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Economy,28,9,13734
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15,9,15414
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,9,20808
Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Economy,28,10,14889
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15,10,15519
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,10,20808
GO_FIRST,G8-532,Kolkata,Morning,one,Night,Delhi,Economy,11,11,6488
GO_FIRST,G8-295,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12,11,6488
GO_FIRST,G8-7562,Kolkata,Afternoon,one,Night,Delhi,Economy,11,11,13386
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,12,11,14364
Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Economy,28,11,14154
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15,11,16149
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,11,19201
GO_FIRST,G8-532,Kolkata,Morning,one,Night,Delhi,Economy,11,12,6488
GO_FIRST,G8-295,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12,12,6488
Air_India,AI-781,Kolkata,Afternoon,one,Evening,Delhi,Economy,28,12,11844
Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,Economy,12,12,13524
GO_FIRST,G8-7562,Kolkata,Afternoon,one,Night,Delhi,Economy,11,12,13386
Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Economy,28,12,13734
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,15,12,14364
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,12,12,17996
GO_FIRST,G8-532,Kolkata,Morning,one,Night,Delhi,Economy,11,13,6488
GO_FIRST,G8-295,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12,13,6488
