airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,Business,,21,64890
Vistara,UK-870,Hyderabad,Night,one,Early_Morning,Mumbai,Business,,21,64890
Vistara,UK-890,Hyderabad,Evening,one,Early_Morning,Mumbai,Business,,21,64890
Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Business,,21,64890
Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,,21,64890
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,,21,66155
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,,21,66155
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,,21,66155
Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Business,,21,67130
Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Business,,21,67130
Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbai,Business,,21,67130
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,,21,68507
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,,21,68507
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,,21,68507
Vistara,UK-874,Hyderabad,Morning,zero,Morning,Mumbai,Business,,22,17794
Vistara,UK-878,Hyderabad,Afternoon,zero,Afternoon,Mumbai,Business,,22,17794
Air_India,AI-698,Hyderabad,Night,zero,Night,Mumbai,Business,,22,17738
Vistara,UK-876,Hyderabad,Night,zero,Night,Mumbai,Business,,22,21669
Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Business,,22,45995
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,,22,45995
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,,22,45995
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,,22,45995
Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,,22,45995
Air_India,AI-541,Hyderabad,Evening,one,Night,Mumbai,Business,,22,45883
Air_India,AI-559,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,,22,45883
Air_India,AI-543,Hyderabad,Morning,one,Evening,Mumbai,Business,,22,45883
Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Business,,22,45883
Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Business,,22,45883
Air_India,AI-543,Hyderabad,Morning,one,Night,Mumbai,Business,,22,45883
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,,22,45883
Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Business,,22,45883
Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Business,,22,45883
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,,22,45883
Air_India,AI-840,Hyderabad,Night,one,Morning,Mumbai,Business,,22,45883
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,,22,45883
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,,22,45883
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,Business,,22,45883
Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Business,,22,45883
Air_India,AI-541,Hyderabad,Evening,one,Morning,Mumbai,Business,,22,45883
Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,,22,45883
Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,,22,45883
Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,,22,51058
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Mumbai,Business,,22,51058
Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,Business,,22,52570
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,,22,52715
Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Business,,22,52715
Vistara,UK-880,Hyderabad,Afternoon,one,Evening,Mumbai,Business,,22,53835
Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Business,,22,53835
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,,22,53835
Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,,22,53835
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,,22,58315
Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Business,,22,58315
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,,22,58315
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,,22,58315
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,,22,58315
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,,22,58315
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,17,22,58315
Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Business,,22,58315
Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,,22,58315
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,,22,60555
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,,22,60555
Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Business,,22,60555
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,,22,60555
Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Business,,22,60555
Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,Business,,22,64890
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,,22,66155
Vistara,UK-830,Hyderabad,Morning,one,Night,Mumbai,Business,,22,66155
