airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,28,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,29,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,30,65832
Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Business,11,31,47657
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,31,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,32,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,33,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,34,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,35,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,36,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,37,65832
Air_India,AI-767,Delhi,Afternoon,one,Night,Chennai,Business,11,38,47657
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,38,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,39,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,40,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,41,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,42,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,43,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,44,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,45,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,46,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,47,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,48,65832
Vistara,UK-985,Delhi,Evening,one,Morning,Chennai,Business,16,49,65832
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,1,61261
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,2,61261
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Business,11,3,44048
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,3,55484
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,3,60141
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Business,11,4,37888
Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Business,28,4,50957
Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Business,16,4,53152
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,4,59021
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,5,49884
Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Business,28,5,50957
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,5,59021
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,6,49884
Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Business,28,6,50957
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,6,59021
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Business,11,7,37888
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,7,49884
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,7,59021
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Business,11,8,37888
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,8,49884
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,8,59021
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Business,11,9,37888
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,9,49884
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,9,59021
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Delhi,Business,11,10,36565
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Business,11,10,37888
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,10,49884
Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Business,28,10,50957
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,10,59021
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Business,11,11,37888
Air_India,AI-607,Mumbai,Evening,one,Morning,Delhi,Business,16,11,53152
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,11,59021
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,12,49884
Air_India,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Business,28,12,50957
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,12,59021
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,13,49884
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,13,59021
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Business,11,14,37888
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,14,49884
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,14,59021
Air_India,AI-651,Mumbai,Morning,one,Night,Delhi,Business,11,15,37888
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28,15,49884
Air_India,AI-774,Mumbai,Night,one,Afternoon,Delhi,Business,16,15,59021
